OverallQual,YearBuilt,MasVnrArea,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,SalePrice_log,InternalSF,TotalBath,TotRmsAbvGrdWithBath,OverallScore,InternalScore,HouseAge,ExterQaulScore,HeatingQCScore,KitchenQualScore,GarageQualScore,ExterQual_Gd,ExterQual_TA,Foundation_PConc,BsmtQual_Ex,BsmtQual_TA,BsmtFinType1_GLQ,HeatingQC_Ex,KitchenQual_Ex,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Not Applicable,GarageType_Attchd,GarageFinish_Fin,GarageFinish_Unf,Neighborhood_Price_Bucket_Level_1,Neighborhood_Price_Bucket_Level_4
5,1924,0.0,784,784,784,1,5,0,0,0,109500,11.603679828238691,1568,2.0,6.0,30,7840,84,0.0,3136,3136,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7,2001,0.0,1454,1434,1434,2,6,1,2,527,189000,12.14950229404178,2888,2.0,8.0,35,20216,8,0.0,7170,5736,1581.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1967,0.0,1013,1160,2126,2,7,0,2,538,185000,12.128111104060462,3139,3.0,9.5,25,15695,42,0.0,6378,6378,1614.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
7,2005,0.0,600,520,1223,2,4,0,2,480,147400,11.900905258737373,1743,2.5,6.5,35,12201,1,0.0,6115,4892,1440.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,1957,387.0,1392,1392,1392,1,6,2,2,458,166000,12.01974306733868,2784,2.5,7.5,30,16704,51,1161.0,4176,4176,1374.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7,2005,0.0,600,520,1200,2,4,0,2,480,151000,11.925035115797062,1720,2.5,6.5,35,12040,1,0.0,6000,4800,1440.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7,2003,223.0,941,941,1829,2,7,1,2,613,237000,12.375815420117268,2770,3.5,9.5,42,19390,7,892.0,9145,7316,1839.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1964,180.0,1516,1516,1516,1,6,0,2,472,167000,12.025749091398891,3032,1.5,7.5,36,18192,45,540.0,4548,4548,1416.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1961,136.0,1144,1144,1144,1,6,0,2,456,139950,11.8490404949436,2288,2.0,7.0,30,11440,47,408.0,4576,3432,1368.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4,1950,0.0,1067,1067,1067,2,4,0,2,436,128000,11.759785542901756,2134,2.0,6.0,28,8536,60,0.0,3201,4268,1308.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,1948,0.0,1559,1559,1559,1,5,0,2,812,153500,11.941455846009388,3118,2.0,6.0,30,15590,59,0.0,6236,4677,2436.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6,1973,158.0,483,483,987,1,5,0,1,264,100000,11.512925464970229,1470,2.5,6.5,30,8820,35,474.0,2961,2961,792.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1995,0.0,1099,1099,1099,1,6,0,1,352,144000,11.877568578558138,2198,1.5,7.5,30,10990,13,0.0,5495,4396,1056.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,1946,0.0,768,768,1200,1,6,0,1,240,130500,11.779128505744886,1968,1.0,7.0,30,9840,62,0.0,6000,3600,720.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
6,1925,0.0,672,810,1482,2,7,0,1,400,140000,11.84939770159144,2154,2.0,9.0,48,12924,83,0.0,4446,2964,1200.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1904,0.0,650,958,1539,2,8,1,2,686,157500,11.967180737247824,2189,2.0,10.0,40,10945,104,0.0,6156,6156,2744.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6,1966,183.0,1127,1165,1165,1,6,0,2,490,174900,12.071969661006694,2292,2.5,7.5,42,13752,42,549.0,3495,3495,1960.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1961,0.0,1800,1800,1800,2,10,0,0,0,141000,11.856515169360303,3600,2.0,12.0,20,18000,46,0.0,9000,5400,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5,1915,0.0,876,876,1416,1,7,1,3,720,153900,11.94405831982697,2292,1.5,8.5,40,11460,93,0.0,5664,4248,2160.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5,1975,0.0,1390,1701,1701,2,6,2,2,611,171000,12.049418835484795,3091,3.0,8.0,25,15455,32,0.0,5103,5103,1833.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7,1993,137.0,740,1006,1775,2,7,1,2,425,213000,12.269047444691562,2515,3.5,9.5,35,17605,16,548.0,8875,7100,1275.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1972,0.0,864,864,864,1,5,1,1,338,133500,11.801856756822442,1728,2.0,6.0,30,8640,37,0.0,4320,2592,1014.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1908,0.0,907,1307,2358,3,10,1,2,360,240000,12.388394202324127,3265,3.0,13.0,48,19590,100,0.0,7074,7074,720.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,1976,360.0,528,1094,1855,2,7,1,2,512,187000,12.138863895836725,2383,2.5,9.5,42,14298,31,1440.0,9275,5565,1536.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6,2003,170.0,848,848,848,1,3,0,2,420,131500,11.786762130599955,1696,2.0,4.0,30,10176,4,680.0,4240,3392,1260.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
8,2003,40.0,1273,1456,1456,2,7,1,2,400,215000,12.2783933071098,2729,2.0,9.0,40,21832,3,160.0,7280,5824,1200.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,1941,0.0,918,918,1646,2,7,2,1,240,164000,12.007621706806336,2564,2.0,9.0,35,17948,66,0.0,6584,4938,720.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
6,1964,115.0,1127,1445,1445,1,7,1,2,645,158000,11.970350312009105,2572,1.5,8.5,36,15432,45,345.0,4335,4335,1935.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1955,0.0,1763,1779,1779,1,6,1,2,454,170000,12.0435537160324,3542,2.5,7.5,20,17710,51,0.0,5337,5337,1362.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1962,0.0,1040,1040,1040,1,6,0,1,260,127000,11.751942365440728,2080,2.5,7.5,40,10400,48,0.0,5200,3120,780.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1978,0.0,940,1026,1026,1,5,0,2,576,147000,11.898187865760873,1966,2.0,6.0,36,11796,30,0.0,3078,3078,1728.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1994,0.0,702,702,1481,2,6,1,2,343,174000,12.066810578196666,2183,2.5,8.5,30,13098,15,0.0,5924,4443,1029.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
7,1976,189.0,1090,1370,1370,2,6,1,2,479,152000,11.931635799828411,2460,2.0,8.0,35,17220,33,567.0,4110,4110,1437.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1968,220.0,1054,1512,2654,2,9,1,2,619,250000,12.429216196844385,3708,3.5,11.5,42,22248,38,660.0,7962,10616,1857.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
7,1918,0.0,912,912,1426,1,7,1,1,216,189950,12.154516158615772,2338,1.5,8.5,56,16366,89,0.0,5704,5704,648.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5,1965,0.0,1039,1039,1039,1,6,0,2,504,131500,11.786762130599955,2078,2.5,7.5,20,10390,45,0.0,5195,3117,1512.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6,1984,0.0,1040,1097,1097,2,6,0,2,480,152000,11.931635799828411,2137,2.0,8.0,30,12822,26,0.0,3291,3291,1440.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5,1959,0.0,1148,1148,1148,1,6,0,1,672,132500,11.794337924408412,2296,2.0,7.0,25,11480,50,0.0,3444,3444,2016.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
7,2007,0.0,1372,1372,1372,2,6,0,2,529,250580,12.431533509799545,2744,2.0,8.0,35,19208,1,0.0,6860,5488,1587.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
5,1970,76.0,1002,1002,1002,1,5,0,2,902,148500,11.908340237224891,2004,2.0,6.0,30,10020,39,228.0,3006,3006,2706.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
8,2006,274.0,1638,1646,1646,2,6,1,3,870,248900,12.424806488355683,3284,2.0,8.0,40,26272,1,1096.0,8230,6584,2610.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4,1961,0.0,1040,1120,1120,1,5,0,2,544,129000,11.76756768334381,2160,2.5,6.5,20,8640,46,0.0,3360,2240,1632.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1948,0.0,0,1547,2320,2,7,1,2,672,169000,12.037653993905211,2267,2.0,9.0,30,11335,58,0.0,9280,6960,2016.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
7,1993,246.0,1050,1062,1949,2,8,1,2,574,236000,12.371587084007746,2999,3.5,10.5,35,20993,17,984.0,9745,7796,1722.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1962,0.0,894,894,894,1,5,0,1,308,109500,11.603679828238691,1788,1.0,6.0,25,8940,47,0.0,3576,2682,924.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
6,1998,116.0,804,804,1682,2,7,0,2,523,200500,12.20856952572876,2486,2.5,9.5,30,14916,12,348.0,8410,6728,1569.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1953,0.0,105,910,910,1,5,0,2,414,116000,11.661345470088502,1015,1.0,6.0,35,5075,55,0.0,3640,3640,1242.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
5,1949,0.0,832,1036,1268,1,6,1,1,288,133000,11.79810440720389,1868,1.0,7.0,35,9340,60,0.0,5072,3804,864.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1941,0.0,676,676,1131,1,5,0,1,200,66500,11.104957226643943,1807,1.5,6.5,30,9035,68,0.0,5655,3393,600.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
8,2007,0.0,1184,1184,2610,2,11,1,2,550,303477,12.62306110407298,3794,2.5,13.5,40,30352,0,0.0,13050,13050,1650.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4,1963,0.0,1064,1040,1040,1,5,0,2,648,132250,11.792449349720544,2104,2.0,6.0,20,8416,44,0.0,4160,3120,1944.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9,2004,216.0,1462,1462,2224,2,10,1,3,738,350000,12.765688433465597,3686,3.5,12.5,45,33174,5,864.0,11120,11120,2214.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5,1961,0.0,1109,1155,1155,1,6,0,2,576,148000,11.904967552746252,2264,2.0,7.0,35,11320,49,0.0,3465,4620,1728.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1978,90.0,864,864,864,1,6,0,1,336,136500,11.824079893607152,1728,2.0,7.0,40,8640,31,360.0,4320,2592,1008.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5,2005,0.0,1090,1090,1090,1,5,0,2,450,157000,11.964001084330445,2180,2.5,6.5,25,10900,2,0.0,4360,3270,1350.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
7,1990,117.0,1156,1187,1717,2,7,1,2,400,187500,12.141534124392605,2873,2.5,9.5,35,20111,17,468.0,8585,6868,1200.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6,1992,0.0,808,808,1593,2,7,1,2,389,178000,12.089538829274222,2401,2.5,9.5,30,14406,17,0.0,6372,4779,1167.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1912,0.0,795,954,2230,1,10,0,1,440,118500,11.682668239557325,2544,2.0,11.0,20,10176,94,0.0,6690,6690,1320.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1967,60.0,892,892,892,1,5,0,1,288,100000,11.512925464970229,1784,1.0,6.0,25,8920,42,180.0,2676,2676,864.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
9,1999,60.0,1698,1709,1709,2,5,1,2,506,328900,12.703509032177148,3407,3.0,7.0,45,30663,9,240.0,8545,6836,1518.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5,1959,122.0,1626,1712,1712,2,8,0,2,588,145000,11.884489021402713,3338,2.0,10.0,25,16690,47,366.0,8560,5136,1764.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
5,1955,0.0,816,872,1393,1,8,0,1,300,135500,11.816726919301892,2209,1.5,9.5,35,11045,53,0.0,4179,4179,900.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
8,1970,0.0,2217,2217,2217,2,8,1,2,621,268000,12.498742259492994,4434,3.0,10.0,48,35472,37,0.0,11085,8868,1863.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1953,90.0,1505,1505,1505,1,6,1,2,505,149500,11.915051671812876,3010,2.0,7.0,24,18060,56,270.0,7525,4515,1515.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1949,0.0,672,672,924,1,6,1,2,576,122900,11.719126295554126,1596,1.0,7.0,35,7980,58,0.0,4620,2772,1728.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6,1978,92.0,918,918,1683,2,7,1,2,440,172500,12.058152515453552,2601,2.5,9.5,30,15606,31,276.0,6732,5049,1320.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1963,0.0,1059,1068,1068,1,6,0,1,264,154500,11.947949375319936,2127,1.5,7.0,48,12762,43,0.0,3204,3204,792.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1954,0.0,1383,1383,1383,1,6,1,1,354,165000,12.013700752882718,2766,2.0,7.0,25,13830,54,0.0,4149,4149,1062.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1979,0.0,0,1535,1535,2,8,0,2,400,118858,11.685684782260491,1535,2.0,10.0,25,7675,30,0.0,4605,4605,1200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6,1963,415.0,780,983,1796,1,8,1,2,483,140000,11.84939770159144,2576,2.5,9.5,30,15456,45,1245.0,5388,5388,1449.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4,1936,0.0,951,951,951,1,6,0,1,327,106500,11.575900264131617,1902,1.0,7.0,24,7608,70,0.0,4755,2853,981.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1979,0.0,0,1120,2240,2,12,0,2,528,142953,11.870271183889114,2240,2.0,14.0,25,11200,30,0.0,6720,6720,1584.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9,2009,760.0,2330,2364,2364,2,11,2,3,820,611657,13.323926946863102,4694,3.5,13.5,45,42246,1,3800.0,11820,11820,2460.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5,1961,0.0,912,1236,1236,1,6,1,1,288,135000,11.813030057420567,2148,1.0,7.0,35,10740,45,0.0,3708,3708,864.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4,1971,0.0,858,858,858,1,4,0,1,684,110000,11.608235644774552,1716,1.0,5.0,24,6864,36,0.0,2574,2574,2052.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1957,0.0,992,1306,1306,1,5,0,1,756,153000,11.938193200374572,2298,2.0,6.0,35,11490,52,0.0,3918,3918,2268.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
7,2003,0.0,783,807,1509,2,8,1,2,393,180000,12.100712129872347,2292,2.5,10.5,35,16044,3,0.0,7545,6036,1179.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
7,2006,27.0,1670,1670,1670,2,7,1,3,690,240000,12.388394202324127,3340,2.0,9.0,35,23380,0,108.0,8350,6680,2070.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,1967,75.0,876,902,902,1,6,0,1,288,125500,11.740061037553977,1778,1.0,7.0,30,8890,40,225.0,2706,2706,864.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
5,1954,110.0,1056,1063,1063,1,6,0,1,280,128000,11.759785542901756,2119,2.0,7.0,25,10595,56,330.0,3189,3189,840.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
8,2006,208.0,1623,1636,1636,2,8,1,3,865,255000,12.449018824140564,3259,3.0,10.0,40,26072,1,832.0,8180,6544,2595.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7,1936,0.0,1017,1020,2057,1,6,1,1,180,250000,12.429216196844385,3074,1.5,7.5,49,21518,70,0.0,8228,8228,360.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
5,1983,0.0,864,902,902,1,5,0,2,484,131000,11.782952602183288,1766,2.0,6.0,25,8830,23,0.0,2706,2706,1452.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
6,2005,0.0,742,742,1484,2,8,1,2,390,174000,12.066810578196666,2226,2.5,10.5,30,13356,4,0.0,7420,5936,1170.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5,1960,361.0,1105,1105,2274,2,12,0,2,480,154300,11.946654038351252,3379,2.0,14.0,25,16895,50,1083.0,6822,6822,1440.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1977,0.0,1268,1268,1268,1,5,0,1,252,143500,11.874090314181814,2536,1.5,6.5,35,12680,32,0.0,3804,5072,756.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5,1925,0.0,768,1015,1015,1,6,0,1,450,88000,11.385092093460344,1783,1.0,7.0,35,8915,81,0.0,3045,3045,1350.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
5,1949,0.0,1001,1001,2002,2,8,0,3,871,145000,11.884489021402713,3003,2.0,10.0,30,15015,58,0.0,6006,6006,2613.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6,2009,76.0,612,612,1224,2,4,0,2,528,173733,12.065274916913603,1836,2.5,6.5,30,11016,0,304.0,6120,4896,1584.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,1970,80.0,546,546,1092,1,6,0,1,286,75000,11.225243392518449,1638,1.5,7.5,20,6552,37,240.0,2184,3276,858.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2,1949,0.0,480,480,480,0,4,0,1,308,35311,10.47194980911048,960,1.0,4.0,6,1920,57,0.0,1440,1440,924.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
4,1956,0.0,1134,1229,1229,1,6,0,1,284,135000,11.813030057420567,2363,1.0,7.0,24,9452,53,0.0,6145,3687,852.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
7,1991,0.0,1104,912,2127,2,8,1,3,833,238000,12.380025952653613,3231,3.5,10.5,35,22617,16,0.0,10635,8508,2499.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1958,0.0,1184,1414,1414,1,6,1,2,601,176500,12.081076155355488,2598,2.0,7.0,48,15588,50,0.0,7070,4242,1803.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
6,1994,105.0,928,936,1721,2,7,0,2,471,201000,12.211060187041213,2649,3.0,9.5,30,15894,13,420.0,8605,6884,1413.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5,1900,0.0,1272,1272,2200,2,9,0,0,0,145900,11.890676734510876,3472,5.0,12.0,35,17360,108,0.0,8800,6600,1452.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
6,2005,0.0,1316,1316,1316,2,6,1,2,397,169990,12.043494890772816,2632,2.0,8.0,30,15792,1,0.0,6580,5264,1191.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6,1993,0.0,1604,1617,1617,2,5,1,2,533,193000,12.170445467887022,3221,3.0,7.0,30,19326,15,0.0,8085,6468,1599.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6,1980,157.0,1686,1686,1686,2,7,1,2,612,207500,12.24288661865289,3372,3.0,9.0,36,20232,26,471.0,5058,5058,1836.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5,1977,0.0,1126,1126,1126,2,6,0,2,540,175000,12.072541252905651,2252,2.5,8.0,30,11260,31,0.0,3378,5630,1620.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8,2003,340.0,1181,1234,2374,2,10,1,3,656,285000,12.560244459250788,3555,2.5,12.5,40,28440,4,1360.0,11870,11870,1968.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
