Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,Fence,MiscVal,SaleType,SaleCondition,SalePrice,InternalSF,PorchDeckSF,TotalBath,TotRmsAbvGrdWithBath,InternalQual,InternalCond,HouseAge,RemodAge,GarageAge,ExterQaulScore,ExterCondScore,HeatingQCScore,KitchenQualScore,GarageQualScore,GarageCondScore,Neighborhood_Price_Bucket
685,60,RL,58.0,16770,Pave,Not Applicable,IR2,Lvl,CulDSac,Gtl,Norm,1Fam,2Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,1195,1195,GasA,Gd,Y,SBrkr,1195,644,0,1839,0,2,1,4,1,TA,7,Typ,0,Not Applicable,Attchd,Fin,2,486,TA,TA,Y,0,Not Applicable,0,WD,Normal,221000,3034,81,2.5,9.5,21238,15170,12,12,12.0,120.0,90.0,7356,5517,1458.0,1458.0,Level_4
686,160,RL,69.0,5062,Pave,Not Applicable,IR1,Lvl,CulDSac,Gtl,Norm,TwnhsE,2Story,7,5,1984,Gable,CompShg,HdBoard,HdBoard,Not Applicable,0.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,828,Other,180,1190,GasA,Gd,Y,SBrkr,1190,900,0,2090,1,2,0,3,1,Gd,6,Other,1,TA,Attchd,Fin,2,577,TA,TA,Y,0,Not Applicable,0,WD,Normal,207500,3280,219,3.0,8.0,22960,16400,23,23,23.0,0.0,0.0,8360,8360,1731.0,1731.0,Level_4
687,60,FV,84.0,10207,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,6,2007,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,874,874,GasA,Ex,Y,SBrkr,874,887,0,1761,0,3,0,3,1,Gd,7,Typ,0,Not Applicable,Attchd,Fin,2,578,TA,TA,Y,0,Not Applicable,0,New,Partial,227875,2635,249,3.0,10.0,18445,15810,0,0,0.0,0.0,0.0,8805,7044,1734.0,1734.0,Level_4
688,160,FV,69.0,5105,Pave,Not Applicable,IR2,Lvl,FR2,Gtl,Norm,TwnhsE,2Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,239,Unf,312,551,GasA,Ex,Y,SBrkr,551,551,0,1102,0,2,1,2,1,Gd,4,Typ,0,Not Applicable,Detchd,Unf,2,480,TA,TA,Y,0,Not Applicable,0,WD,Normal,148800,1653,60,2.5,6.5,11571,8265,3,3,3.0,0.0,0.0,5510,4408,1440.0,1440.0,Level_4
689,20,RL,60.0,8089,Pave,Not Applicable,Reg,Other,Inside,Gtl,Norm,1Fam,1Story,8,6,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,945,Unf,474,1419,GasA,Ex,Y,SBrkr,1419,0,0,1419,1,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,567,TA,TA,Y,0,Not Applicable,0,New,Partial,392000,2838,140,3.0,9.0,22704,17028,0,0,0.0,0.0,0.0,7095,5676,1701.0,1701.0,Level_4
690,120,RL,61.0,7577,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,TwnhsE,1Story,6,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,Av,ALQ,20,Unf,1342,1362,GasA,Ex,Y,SBrkr,1362,0,0,1362,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,460,TA,TA,Y,0,Not Applicable,0,WD,Normal,194700,2724,220,2.0,8.0,16344,13620,2,1,2.0,1024.0,768.0,6810,5448,1380.0,1380.0,Level_4
691,120,RM,69.0,4426,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,697,Unf,151,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,1,0,1,1,Gd,3,Typ,1,TA,Attchd,RFn,2,420,TA,TA,Y,0,Not Applicable,0,WD,Normal,141000,1696,149,2.0,4.0,10176,8480,4,4,4.0,588.0,441.0,4240,3392,1260.0,1260.0,Level_3
692,60,RL,104.0,21535,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,1Fam,2Story,10,6,1994,Gable,Other,HdBoard,HdBoard,BrkFace,1170.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1455,Unf,989,2444,GasA,Ex,Y,SBrkr,2444,1872,0,4316,0,3,1,4,1,Ex,10,Typ,2,Ex,Attchd,Fin,3,832,TA,TA,Y,0,Not Applicable,0,WD,Normal,755000,6760,432,4.0,13.5,67600,40560,13,12,13.0,5850.0,3510.0,21580,21580,2496.0,2496.0,Level_4
693,60,RL,42.0,26178,Pave,Not Applicable,IR1,Lvl,Inside,Other,Norm,1Fam,2Story,7,5,1989,Other,CompShg,MetalSd,MetalSd,BrkFace,293.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,965,Unf,245,1210,GasA,Ex,Y,SBrkr,1238,1281,0,2519,1,2,1,4,1,Gd,9,Typ,2,Gd,Attchd,RFn,2,628,TA,TA,Y,0,Not Applicable,0,WD,Normal,335000,3729,347,3.5,11.5,26103,18645,17,16,17.0,1172.0,879.0,12595,10076,1884.0,1884.0,Level_4
694,30,RL,60.0,5400,Pave,Not Applicable,Reg,Lvl,Corner,Other,Norm,1Fam,1Story,5,6,1921,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,1073,1073,GasA,Ex,Y,SBrkr,1073,0,0,1073,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Detchd,Unf,1,326,TA,TA,Y,0,Not Applicable,0,WD,Abnorml,108480,2146,112,1.0,5.0,10730,12876,85,38,38.0,0.0,0.0,5365,3219,978.0,978.0,Level_1
695,50,RM,51.0,6120,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Norm,1Fam,1.5Fin,5,6,1936,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,927,927,GasA,TA,Y,SBrkr,1067,472,0,1539,0,1,1,3,1,TA,5,Typ,0,Not Applicable,Detchd,Unf,2,576,TA,TA,Y,0,MnPrv,0,WD,Normal,141500,2466,112,1.5,6.5,12330,14796,73,59,14.0,0.0,0.0,4617,4617,1728.0,1728.0,Level_1
696,20,RL,54.0,13811,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,6,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CBlock,Gd,Other,No,GLQ,980,Other,92,1112,GasA,Gd,Y,SBrkr,1137,0,0,1137,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,Unf,2,551,TA,TA,Y,0,Not Applicable,0,WD,Normal,176000,2249,125,3.0,7.0,13494,13494,19,19,19.0,216.0,216.0,4548,4548,1653.0,1653.0,Level_4
697,30,RM,50.0,6000,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1921,Gable,CompShg,Wd Sdng,Wd Shng,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616,Unf,0,616,GasA,Gd,Y,SBrkr,616,0,0,616,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Detchd,Unf,1,205,TA,TA,Y,0,Not Applicable,0,WD,Normal,89000,1232,129,1.0,5.0,6160,8624,85,56,85.0,0.0,0.0,2464,1848,615.0,615.0,Level_1
698,20,RL,57.0,6420,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1952,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,TA,PConc,Ex,Other,Mn,LwQ,210,Other,219,980,GasA,Fa,Y,FuseA,1148,0,0,1148,0,1,0,2,1,TA,6,Typ,0,Not Applicable,Detchd,Unf,1,308,TA,TA,Y,0,Not Applicable,0,WD,Normal,123500,2128,0,1.5,7.0,10640,14896,54,54,54.0,0.0,0.0,2296,3444,924.0,924.0,Level_1
699,20,RL,65.0,8450,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,1Fam,1Story,5,8,1965,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553,Other,224,894,GasA,Ex,Y,SBrkr,894,0,0,894,1,1,0,3,1,TA,5,Typ,1,Gd,Detchd,Unf,1,336,TA,TA,Y,0,MnPrv,0,WD,Normal,138500,1788,560,2.0,6.0,8940,14304,45,1,37.0,0.0,0.0,4470,2682,1008.0,1008.0,Level_2
700,120,FV,59.0,4282,Pave,Pave,IR2,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,7,5,2004,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16,Unf,1375,1391,GasA,Ex,Y,SBrkr,1391,0,0,1391,0,2,0,2,1,Gd,5,Typ,0,Not Applicable,Attchd,RFn,2,530,TA,TA,Y,0,Not Applicable,0,WD,Normal,196000,2782,314,2.0,7.0,19474,13910,4,4,4.0,0.0,0.0,6955,5564,1590.0,1590.0,Level_4
701,20,RL,85.0,14331,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,8,5,2002,Other,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,526,1800,GasA,Ex,Y,SBrkr,1800,0,0,1800,1,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,3,765,TA,TA,Y,0,Not Applicable,0,WD,Normal,312500,3600,348,3.0,9.0,28800,18000,4,4,4.0,2520.0,1890.0,9000,7200,2295.0,2295.0,Level_4
702,20,RL,80.0,9600,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,1969,Other,CompShg,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1164,1164,GasA,TA,Y,SBrkr,1164,0,0,1164,0,1,1,3,1,TA,6,Typ,0,Not Applicable,Attchd,Unf,2,528,TA,TA,Y,0,Not Applicable,0,COD,Normal,140000,2328,0,1.5,7.5,16296,11640,37,37,37.0,504.0,504.0,3492,3492,1584.0,1584.0,Level_3
703,60,RL,82.0,12438,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,8,5,2006,Other,CompShg,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PConc,Ex,Other,No,Unf,0,Unf,1234,1234,GasA,Ex,Y,SBrkr,1264,1312,0,2576,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,Fin,3,666,TA,TA,Y,0,Not Applicable,0,New,Partial,361919,3810,424,2.5,12.5,30480,19050,0,0,0.0,2330.0,1398.0,12880,12880,1998.0,1998.0,Level_4
704,190,RM,76.0,7630,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,2fmCon,2Story,5,9,1900,Gable,CompShg,Wd Sdng,Wd Sdng,Not Applicable,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,360,360,GasA,Gd,Y,SBrkr,1032,780,0,1812,0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,Unf,2,672,TA,TA,N,0,MnPrv,0,WD,Normal,140000,2172,384,2.0,10.0,10860,19548,110,14,11.0,0.0,0.0,7248,7248,2016.0,2016.0,Level_1
705,20,RL,70.0,8400,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712,Unf,761,1473,GasA,Ex,Y,SBrkr,1484,0,0,1484,1,2,0,3,1,Gd,7,Typ,0,Not Applicable,Attchd,RFn,2,606,TA,TA,Y,0,Not Applicable,0,WD,Normal,213000,2957,179,3.0,9.0,20699,14785,6,5,6.0,436.0,327.0,7420,5936,1818.0,1818.0,Level_3
706,190,RM,70.0,5600,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,2fmCon,2Story,4,5,1930,Other,CompShg,VinylSd,Wd Shng,Not Applicable,0.0,Fa,Fa,Slab,Not Applicable,Other,Not Applicable,Not Applicable,0,Other,0,0,GasA,Fa,N,SBrkr,372,720,0,1092,0,2,0,3,2,Fa,7,Other,0,Not Applicable,Not Applicable,Not Applicable,0,0,Other,Other,N,0,Not Applicable,3500,WD,Normal,55000,1092,0,2.0,9.0,4368,5460,80,60,30.0,0.0,0.0,2184,2184,,,Level_1
707,20,RL,69.0,115149,Pave,Not Applicable,IR2,Other,CulDSac,Other,Norm,1Fam,1Story,7,5,1971,Gable,CompShg,Plywood,Plywood,Stone,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,Unf,424,1643,GasA,TA,Y,SBrkr,1824,0,0,1824,1,2,0,2,1,Gd,5,Typ,2,TA,Attchd,Unf,2,739,TA,TA,Y,0,Not Applicable,0,WD,Normal,302000,3467,428,3.0,7.0,24269,17335,36,5,36.0,1053.0,1053.0,5472,7296,2217.0,2217.0,Level_3
708,120,RL,48.0,6240,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,8,5,2006,Other,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,461,1324,GasA,Ex,Y,SBrkr,1324,0,0,1324,1,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,550,TA,TA,Y,0,Not Applicable,0,WD,Normal,254000,2648,230,3.0,8.0,21184,13240,3,3,3.0,704.0,528.0,6620,5296,1650.0,1650.0,Level_4
709,60,RL,65.0,9018,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,5,2007,Other,CompShg,VinylSd,VinylSd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,400,TA,TA,Y,0,Not Applicable,0,New,Partial,179540,2184,124,2.5,10.5,15288,10920,0,0,0.0,0.0,0.0,7280,5824,1200.0,1200.0,Level_3
710,20,RL,69.0,7162,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,7,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,876,876,GasA,TA,Y,SBrkr,904,0,0,904,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,Unf,1,408,TA,TA,Y,0,MnPrv,0,WD,Abnorml,109900,1780,0,1.0,7.0,8900,12460,42,42,42.0,123.0,123.0,2712,2712,1224.0,1224.0,Level_2
711,30,RL,56.0,4130,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,3,6,1935,Gable,CompShg,VinylSd,VinylSd,Not Applicable,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,270,270,GasA,Gd,Y,SBrkr,729,0,0,729,0,1,0,2,1,TA,5,Other,0,Not Applicable,Not Applicable,Not Applicable,0,0,Other,Other,N,0,Not Applicable,0,WD,Normal,52000,999,0,1.0,6.0,2997,5994,73,5,28.0,0.0,0.0,2916,2187,,,Level_1
712,50,C (all),66.0,8712,Pave,Pave,Reg,Other,Inside,Other,Norm,1Fam,1.5Fin,4,7,1900,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,859,859,GasA,Gd,Y,SBrkr,859,319,0,1178,0,1,0,2,1,TA,7,Typ,0,Not Applicable,Detchd,RFn,1,384,TA,TA,N,0,Not Applicable,0,WD,Abnorml,102776,2037,166,1.0,8.0,8148,14259,110,60,46.0,0.0,0.0,4712,3534,1152.0,1152.0,Level_1
713,120,RL,40.0,4671,Pave,Not Applicable,IR1,Other,Inside,Gtl,Norm,TwnhsE,1Story,8,5,1988,Gable,CompShg,HdBoard,HdBoard,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,Unf,461,1228,GasA,Gd,Y,SBrkr,1228,0,0,1228,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,472,TA,TA,Y,0,Not Applicable,0,WD,Normal,189000,2456,288,3.0,7.0,19648,12280,20,19,20.0,0.0,0.0,4912,4912,1416.0,1416.0,Level_4
714,190,RL,60.0,9873,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Other,2fmCon,1Story,4,5,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,171,960,Other,TA,N,SBrkr,960,0,0,960,1,1,0,3,1,TA,6,Typ,0,Not Applicable,Detchd,Unf,2,576,TA,TA,Y,0,Not Applicable,0,WD,Normal,129000,1920,288,2.0,7.0,7680,9600,36,36,36.0,480.0,480.0,2880,2880,1728.0,1728.0,Level_1
715,60,RL,69.0,13517,Pave,Not Applicable,IR1,Lvl,CulDSac,Gtl,Other,1Fam,2Story,6,8,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533,Unf,192,725,GasA,Ex,Y,SBrkr,725,754,0,1479,0,2,1,3,1,Gd,6,Typ,0,Not Applicable,Attchd,RFn,2,475,TA,TA,Y,0,Not Applicable,0,WD,Normal,130500,2204,44,2.5,8.5,13224,17632,34,5,34.0,1156.0,867.0,7395,5916,1425.0,1425.0,Level_2
716,20,RL,78.0,10140,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,6,5,1974,Other,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,1064,1064,GasA,TA,Y,SBrkr,1350,0,0,1350,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,478,TA,TA,Y,0,MnPrv,0,WD,Normal,165000,2414,0,2.0,9.0,14484,12070,35,35,35.0,522.0,522.0,4050,4050,1434.0,1434.0,Level_3
717,70,RM,60.0,10800,Pave,Grvl,Reg,Other,Inside,Gtl,Norm,1Fam,2Story,7,8,1890,Gable,CompShg,Wd Sdng,VinylSd,Not Applicable,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,718,718,GasA,Ex,Y,SBrkr,1576,978,0,2554,0,1,1,3,1,TA,8,Typ,0,Not Applicable,Detchd,Unf,2,704,TA,TA,P,0,Not Applicable,0,WD,Normal,159500,3272,191,1.5,9.5,22904,26176,117,9,11.0,0.0,0.0,12770,7662,2112.0,2112.0,Level_1
718,20,RL,80.0,10000,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1973,Gable,CompShg,HdBoard,HdBoard,Not Applicable,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084,Unf,92,1176,GasA,Gd,Y,SBrkr,1178,0,0,1178,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,Unf,2,439,TA,TA,Y,0,MnPrv,0,WD,Normal,157000,2354,224,2.0,6.5,11770,14124,35,8,35.0,0.0,0.0,4712,4712,1317.0,1317.0,Level_3
719,60,RL,96.0,10542,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,2Story,7,5,1993,Other,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,Unf,138,1311,GasA,Ex,Y,SBrkr,1325,1093,0,2418,1,2,1,3,1,Gd,9,Typ,1,TA,Attchd,RFn,3,983,TA,TA,Y,0,Not Applicable,0,WD,Normal,341000,3729,620,3.5,11.5,26103,18645,15,14,15.0,2604.0,1953.0,12090,9672,2949.0,2949.0,Level_4
720,20,RL,69.0,9920,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,5,6,1969,Gable,CompShg,HdBoard,Plywood,Not Applicable,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,448,971,GasA,TA,Y,SBrkr,971,0,0,971,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,Unf,1,300,TA,TA,Y,0,Not Applicable,0,WD,Normal,128500,1942,0,1.5,6.5,9710,11652,37,37,37.0,0.0,0.0,2913,2913,900.0,900.0,Level_3
721,120,RL,69.0,6563,Pave,Not Applicable,IR1,Other,CulDSac,Other,Norm,1Fam,1Story,8,5,1985,Gable,CompShg,HdBoard,HdBoard,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148,Unf,594,1742,GasA,TA,Y,SBrkr,1742,0,0,1742,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,564,TA,TA,Y,0,Not Applicable,0,WD,Normal,275000,3484,376,3.0,7.0,27872,17420,21,21,21.0,0.0,0.0,5226,6968,1692.0,1692.0,Level_4
722,120,RM,69.0,4426,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,186,848,GasA,Ex,Y,SBrkr,848,0,0,848,1,1,0,1,1,Gd,3,Typ,0,Not Applicable,Attchd,RFn,2,420,TA,TA,Y,0,Not Applicable,0,WD,Normal,143000,1696,160,2.0,4.0,10176,8480,6,6,6.0,676.0,507.0,4240,3392,1260.0,1260.0,Level_3
723,20,RL,70.0,8120,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,4,7,1970,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,673,864,GasA,Ex,Y,SBrkr,864,0,0,864,0,1,0,3,1,TA,5,Typ,0,Not Applicable,Detchd,Unf,2,463,TA,TA,Y,0,Not Applicable,0,WD,Normal,124500,1728,0,1.0,6.0,6912,12096,39,39,15.0,0.0,0.0,4320,2592,1389.0,1389.0,Level_2
724,50,RL,60.0,8172,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,4,6,1954,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,941,941,GasA,Ex,Y,SBrkr,997,473,0,1470,0,2,0,4,1,TA,7,Typ,0,Not Applicable,Detchd,Unf,1,548,TA,TA,Y,0,Not Applicable,0,WD,Normal,135000,2411,156,2.0,9.0,9644,14466,54,36,50.0,0.0,0.0,7350,4410,1644.0,1644.0,Level_1
725,20,RL,86.0,13286,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,1Fam,1Story,9,5,2007,Other,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,464,1698,GasA,Ex,Y,SBrkr,1698,0,0,1698,1,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,768,TA,TA,Y,0,Not Applicable,0,WD,Normal,320000,3396,391,3.0,10.0,30564,16980,2,1,2.0,1700.0,1020.0,8490,8490,2304.0,2304.0,Level_1
726,20,RL,60.0,6960,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,4,6,1970,Gable,CompShg,HdBoard,Plywood,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375,Other,250,864,GasA,TA,Y,SBrkr,864,0,0,864,0,1,0,3,1,Gd,5,Typ,0,Not Applicable,Detchd,Unf,2,660,TA,TA,Y,0,Not Applicable,500,WD,Normal,120500,1728,96,1.0,6.0,6912,10368,39,39,20.0,0.0,0.0,2592,3456,1980.0,1980.0,Level_2
727,20,RL,69.0,21695,Pave,Not Applicable,IR1,Lvl,Corner,Gtl,Norm,1Fam,1Story,6,9,1988,Other,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808,Unf,72,880,GasA,Ex,Y,SBrkr,1680,0,0,1680,1,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,540,TA,TA,Y,0,Not Applicable,0,WD,Normal,222000,2560,518,3.0,7.0,15360,23040,21,2,21.0,1040.0,1040.0,8400,6720,1620.0,1620.0,Level_4
728,20,RL,64.0,7314,Pave,Not Applicable,Reg,Lvl,Inside,Gtl,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,508,1232,GasA,Ex,Y,SBrkr,1232,0,0,1232,1,2,0,2,1,Gd,6,Typ,0,Not Applicable,Attchd,RFn,2,632,TA,TA,Y,0,Not Applicable,0,WD,Normal,194500,2464,132,3.0,8.0,17248,12320,2,2,2.0,328.0,246.0,6160,4928,1896.0,1896.0,Level_3
729,90,RL,85.0,11475,Pave,Not Applicable,Reg,Lvl,Corner,Gtl,Norm,Duplex,1Story,5,5,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,1584,1584,GasA,TA,Y,SBrkr,1776,0,0,1776,1,2,0,4,2,TA,9,Typ,0,Not Applicable,Detchd,Unf,3,888,TA,TA,Y,0,Not Applicable,0,COD,Abnorml,110000,3360,25,3.0,11.0,16800,16800,51,51,41.0,285.0,285.0,5328,5328,2664.0,2664.0,Level_2
730,30,RM,52.0,6240,Pave,Grvl,Reg,Lvl,Inside,Gtl,Norm,1Fam,1.5Fin,4,5,1925,Gable,CompShg,MetalSd,MetalSd,Not Applicable,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152,Unf,628,780,GasA,TA,Y,FuseA,848,0,360,1208,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,Unf,2,539,TA,TA,Y,0,Not Applicable,0,WD,Normal,103000,1628,135,1.0,6.0,6512,8140,84,59,47.0,0.0,0.0,3624,3624,1617.0,1617.0,Level_1
731,120,RL,39.0,5389,Pave,Not Applicable,IR1,Lvl,Inside,Gtl,Norm,TwnhsE,1Story,8,5,1995,Gable,CompShg,CemntBd,CmentBd,Not Applicable,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180,Unf,415,1595,GasA,Ex,Y,SBrkr,1616,0,0,1616,1,2,0,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,608,TA,TA,Y,0,Not Applicable,0,WD,Normal,236500,3211,389,3.0,7.0,25688,16055,15,14,15.0,0.0,0.0,8080,6464,1824.0,1824.0,Level_4
